embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,6,,1.9852144,5.849401,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,22,,1.1048328,5.925066,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,45,,1.5819863,5.883843,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,49,,1.1000075,5.942126,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,61,,1.9746315,5.9758267,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,75,,1.0173253,5.7912908,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,83,,1.7366254,5.9241576,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,170,,2.1693118,5.761952,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,255,,1.733277,6.2206783,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,262,,1.0511074,5.946058,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,268,,1.0648283,5.99628,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,359,,1.0647165,5.951285,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,372,,1.0661542,5.957478,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,386,,1.9839116,5.7971506,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,388,,1.050481,5.8184147,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,401,,2.1083384,6.001922,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,537,,0.98671794,5.930484,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,579,,1.3167683,6.020955,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,583,,0.9986449,5.9735403,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,675,,1.5627375,6.0736995,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
paraphrase-MiniLM-L6-v2,1,Misinformation & Propaganda,798,,2.132087,5.8805213,0.5441499948501587,"(np.float64(1.0), np.float64(0.4980392156862745), np.float64(0.054901960784313725), np.float64(1.0))","T1
0.54",True
