embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,2,,1.587104,4.705275,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,9,,2.3251672,2.0465143,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,12,,0.88747936,2.832788,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,13,,-3.6000936,7.89235,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,18,,3.1812532,7.42925,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,25,,1.4860061,3.220224,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,26,,0.85912657,2.4256735,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,27,,-3.5147674,8.140608,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,28,,-4.30354,8.275304,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,29,,1.4948239,2.0115964,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,30,,0.7192895,2.8808136,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,33,,0.7704863,2.4182725,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
paraphrase-MiniLM-L6-v2,-1,Misinformation & Propaganda,35,,1.1119443,5.383682,3.6031806468963623,"(np.float64(0.12156862745098039), np.float64(0.4666666666666667), np.float64(0.7058823529411765), np.float64(1.0))","T-1
3.60",False
