embedding_model,topic_id,topic_label,document_id,score,x,y,density,color,label,cohesive
distiluse-base-multilingual-cased-v1,0,"health, medical",55,,4.110615,14.926781,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",70,,4.4286294,14.724562,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",93,,4.019754,15.103638,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",95,,4.111017,15.133398,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",172,,4.446431,14.685445,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",184,,4.5027184,14.901315,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",186,,4.5297146,14.764203,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",194,,4.4855585,14.689635,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",209,,4.473017,15.071867,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",251,,3.803371,15.170627,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",263,,4.291053,14.7899475,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",305,,4.3761535,15.23723,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",382,,4.4196215,14.8467865,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",421,,4.2865486,15.269563,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",431,,4.522598,14.798127,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",557,,3.8914073,15.234909,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",560,,4.245741,14.672403,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",580,,4.05769,14.846407,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",690,,4.493005,14.722296,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",695,,4.469152,14.776738,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",705,,4.2773323,14.487453,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",706,,4.5258265,15.163108,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",775,,4.4429197,15.039979,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
distiluse-base-multilingual-cased-v1,0,"health, medical",800,,4.291911,14.4425955,0.36754941940307617,"(np.float64(0.6823529411764706), np.float64(0.7803921568627451), np.float64(0.9098039215686274), np.float64(1.0))","T0
0.37",True
